REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2011-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,106.6,,,,1
2011-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.2,,,,1
2011-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,107.4,,,,1
2011-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,105.8,,,,1
2011-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,105.1,,,,1
2012-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,102.8,,,,1
2012-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,104,,,,1
2012-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,105.8,,,,1
2012-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,106.5,,,,1
2012-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,107.8,,,,1
2012-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,107.5,,,,1
2012-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108,,,,1
2012-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.5,,,,1
2012-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,109.6,,,,1
2012-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.7,,,,1
2012-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.4,,,,1
2012-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,107.2,,,,1
2013-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,105.1,,,,1
2013-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,105.8,,,,1
2013-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,107.2,,,,1
2013-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,107.4,,,,1
2013-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.2,,,,1
2013-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,107.9,,,,1
2013-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.8,,,,1
2013-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.9,,,,1
2013-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,110.3,,,,1
2013-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,109.2,,,,1
2013-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.1,,,,1
2013-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,107.4,,,,1
2014-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,106.6,,,,1
2014-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.4,,,,1
2014-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.6,,,,1
2014-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.1,,,,1
2014-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,109.3,,,,1
2014-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,109.5,,,,1
2014-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,110.3,,,,1
2014-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,110.6,,,,1
2014-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,112.3,,,,1
2014-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,111.9,,,,1
2014-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,109.7,,,,1
2014-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.6,,,,1
2015-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,108.1,,,,1
2015-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,110.1,,,,1
2015-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,111.4,,,,1
2015-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,110.1,,,,1
2015-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,111.9,,,,1
2015-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,112.5,,,,1
2015-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,112.8,,,,1
2015-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,112.9,,,,1
2015-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,114.9,,,,1
2015-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,114,,,,1
2015-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,111.5,,,,1
2015-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,110.2,,,,1
2016-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,110.5,,,,1
2016-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,112.3,,,,1
2016-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,113.8,,,,1
2016-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,113,,,,1
2016-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,114.4,,,,1
2016-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,114.8,,,,1
2016-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,115.9,,,,1
2016-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,115.5,,,,1
2016-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.1,,,,1
2016-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,115.4,,,,1
2016-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,113.8,,,,1
2016-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,112.6,,,,1
2017-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,113.2,,,,1
2017-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,115.5,,,,1
2017-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.7,,,,1
2017-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.1,,,,1
2017-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118,,,,1
2017-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.6,,,,1
2017-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,119.2,,,,1
2017-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.6,,,,1
2017-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,121.3,,,,1
2017-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,119,,,,1
2017-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.2,,,,1
2017-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,114.5,,,,1
2018-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,115.1,,,,1
2018-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.3,,,,1
2018-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,120.8,,,,1
2018-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.5,,,,1
2018-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,119.7,,,,1
2018-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,120.1,,,,1
2018-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,121.8,,,,1
2018-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,121.6,,,,1
2018-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,121.7,,,,1
2018-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,120.6,,,,1
2018-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.6,,,,1
2018-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,116.3,,,,1
2019-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,116.8,,,,1
2019-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,119.1,,,,1
2019-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,121.5,,,,1
2019-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,119.6,,,,1
2019-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,122.3,,,,1
2019-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,121.5,,,,1
2019-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,125.3,,,,1
2019-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,123.8,,,,1
2019-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,119.7,,,,1
2019-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,119.6,,,,1
2019-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,115.3,,,,1
2019-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,114.1,,,,1
2020-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,114.2,,,,1
2020-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.6,,,,1
2020-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.3,,,,1
2020-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.6,,,,1
2020-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.1,,,,1
2020-06-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.6,,,,1
2020-07-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.3,,,,1
2020-08-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.3,,,,1
2020-09-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.7,,,,1
2020-10-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.6,,,,1
2020-11-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,116.9,,,,1
2020-12-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,116.6,,,,1
2021-01-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.3,,,,1
2021-02-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,116.8,,,,1
2021-03-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,117.5,,,,1
2021-04-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.1,,,,1
2021-05-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,units,0,v41692014,14.219,118.9,,,,1
2000-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,77.4,,,,1
2000-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,78,,,,1
2000-03-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,78.1,,,,1
2000-04-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,78.2,,,,1
2000-05-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,78.8,,,,1
2000-06-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,79.2,,,,1
2000-07-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,79.2,,,,1
2000-08-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,79.3,,,,1
2000-09-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,79.4,,,,1
2000-10-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,79.3,,,,1
2000-11-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,79.8,,,,1
2000-12-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,80.2,,,,1
2001-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,80.3,,,,1
2001-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,80.6,,,,1
2001-03-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,80.5,,,,1
2001-04-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,84.7,,,,1
2001-05-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,86,,,,1
2001-06-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,86.3,,,,1
2001-07-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,87.1,,,,1
2001-08-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,87.3,,,,1
2001-09-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,87.5,,,,1
2001-10-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,88.2,,,,1
2001-11-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,91.9,,,,1
2001-12-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,92.3,,,,1
2002-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,92.4,,,,1
2002-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,92.9,,,,1
2002-03-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,92.4,,,,1
2002-04-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,92.6,,,,1
2002-05-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,93.8,,,,1
2002-06-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,99.3,,,,1
2002-07-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,105.2,,,,1
2002-08-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,105.4,,,,1
2002-09-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,105.4,,,,1
2002-10-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,106.5,,,,1
2002-11-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,107.3,,,,1
2002-12-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,107,,,,1
2003-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,106.9,,,,1
2003-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,107.7,,,,1
2003-03-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,107.7,,,,1
2003-04-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,107.8,,,,1
2003-05-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,109.6,,,,1
2003-06-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,110,,,,1
2003-07-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,110.3,,,,1
2003-08-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,110.6,,,,1
2003-09-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,110.5,,,,1
2003-10-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,110.6,,,,1
2003-11-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,111.5,,,,1
2003-12-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,115.1,,,,1
2004-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,114.6,,,,1
2004-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,115.7,,,,1
2004-03-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,115.7,,,,1
2004-04-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,116.3,,,,1
2004-05-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,117.6,,,,1
2004-06-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,119,,,,1
2004-07-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,119.5,,,,1
2004-08-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,119.9,,,,1
2004-09-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,119.8,,,,1
2004-10-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,119.9,,,,1
2004-11-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,120.3,,,,1
2004-12-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,120.5,,,,1
2005-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,121.2,,,,1
2005-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,121.4,,,,1
2005-03-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123,,,,1
2005-04-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.1,,,,1
2005-05-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.8,,,,1
2005-06-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.8,,,,1
2005-07-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.7,,,,1
2005-08-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.7,,,,1
2005-09-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.8,,,,1
2005-10-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123,,,,1
2005-11-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.8,,,,1
2005-12-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.3,,,,1
2006-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,123.7,,,,1
2006-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,124.8,,,,1
2006-03-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,126.4,,,,1
2006-04-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,127,,,,1
2006-05-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,126.7,,,,1
2006-06-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,127.1,,,,1
2006-07-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,126.5,,,,1
2006-08-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,127,,,,1
2006-09-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,127.4,,,,1
2006-10-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,126.7,,,,1
2006-11-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,126.8,,,,1
2006-12-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,128.1,,,,1
2007-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,129.1,,,,1
2007-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,129,,,,1
2007-03-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,128.7,,,,1
2007-04-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,129,,,,1
2007-05-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,129.3,,,,1
2007-06-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,129.8,,,,1
2007-07-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,129.9,,,,1
2007-08-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,130.2,,,,1
2007-09-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,130.6,,,,1
2007-10-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,130.6,,,,1
2007-11-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,130.6,,,,1
2007-12-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,130.5,,,,1
2008-01-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,130.4,,,,1
2008-02-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692027,14.256,130.8,,,,1
